lat,lon,fishing hours
-6,146,21.972499999999993
-6,147,2.779861111111111
-6,148,0.0
-6,149,0.0
-6,151,0.0
-6,152,79.1038888888889
-6,153,221.63486111111115
-6,154,17.814444444444444
-6,155,12.022916666666662
-6,156,34.49152777777778
-6,157,1539.8134722222223
-6,158,2807.810277777778
-6,159,497.2487500000001
-6,160,2082.212777777778
-6,161,1692.41875
-6,162,1947.5059722222227
-6,163,1413.745694444444
-6,164,1353.513888888889
-6,165,1295.577361111111
-6,166,1221.4124999999997
-6,167,1347.3468055555552
-6,168,1003.9156944444445
-6,169,1076.4269444444449
-6,170,1103.6083333333333
-6,171,1099.644583333333
-6,172,505.46833333333325
-6,173,242.44375
-6,174,278.0970833333333
-6,175,252.64152777777778
-6,176,321.29166666666663
-6,177,425.6391666666666
-6,178,688.5397222222222
-6,179,642.8712500000003
-5,-180,718.2633333333335
-5,-179,1173.0220833333333
-5,-178,665.3626388888888
-5,-177,551.8787499999997
-5,-176,102.92999999999999
-5,-175,0.5198611111111112
-5,-174,1.4229166666666662
-5,-173,0.0
-5,-172,0.8669444444444444
-5,-171,4.5969444444444445
-5,-170,834.9359722222224
-5,-169,835.3723611111111
-5,-168,1418.1905555555554
-5,-167,3349.4286111111105
-5,-166,2732.63111111111
-5,-165,2694.659861111112
-5,-164,1585.175138888889
-5,-163,2235.9959722222225
-5,-162,1702.2629166666673
-5,-161,1550.191944444445
-5,-160,1710.9598611111103
-5,-159,2348.0302777777783
-5,-158,1931.2880555555555
-5,-157,870.5872222222224
-5,-156,582.359027777778
-5,-155,371.66222222222217
-5,-154,463.85569444444434
-5,-153,390.80305555555543
-5,-152,168.83486111111114
-5,-151,154.00555555555556
-5,-150,109.34611111111109
-5,-149,112.89375000000013
-5,-148,97.34888888888891
-5,-147,142.54277777777756
-5,-146,119.26208333333336
-5,-145,51.41458333333331
-5,-144,62.00069444444444
-5,-143,91.74305555555557
-5,-142,9.275416666666668
-5,-141,86.98124999999999
-5,-140,362.6011111111111
-5,-139,145.68083333333334
-5,-138,471.2462499999998
-5,-137,247.21013888888888
-5,-136,183.34347222222223
-5,-135,349.1794444444445
-5,-134,317.97166666666664
-5,-133,202.31333333333333
-5,-132,130.58611111111108
-5,-131,348.1676388888888
-5,-130,536.9574999999998
-5,-129,207.9616666666667
-5,-128,265.6575
-5,-127,117.74833333333343
-5,-126,218.68249999999986
-5,-125,326.0262499999999
-5,-124,257.8580555555556
-5,-123,58.16277777777779
-5,-122,165.74527777777777
-5,-121,176.85180555555564
-5,-120,134.97069444444435
-5,-119,144.8356944444444
-5,-118,71.97097222222222
-5,-117,24.326527777777773
-5,-116,34.316250000000004
-5,-115,25.271250000000006
-5,-114,19.19736111111111
-5,-113,11.181388888888888
-5,-112,30.74819444444445
-5,-111,16.414305555555558
-5,-110,10.138888888888884
-5,-109,7.733333333333333
-5,-108,1.7530555555555556
-5,-107,13.801111111111112
-5,-106,4.918888888888888
-5,-105,8.289722222222222
-5,-104,30.501388888888886
-5,-103,0.0
-5,-102,0.0
-5,-101,12.975694444444445
-5,-100,9.783888888888889
-5,-99,0.0
-5,-98,5.81513888888889
-5,-97,11.445416666666665
-5,-96,27.204166666666673
-5,-95,25.913749999999993
-5,-94,42.30736111111111
-5,-93,13.540972222222221
-5,-92,15.060277777777777
-5,-91,0.0
-5,-90,0.0
-5,-89,0.0
-5,-88,7.6376388888888895
-5,-87,4.521944444444445
-5,-86,9.827361111111115
-5,-85,0.0
-5,-84,4.166805555555555
-5,-83,158.97097222222223
-5,-82,465.15597222222254
-5,-53,0.0
-5,-37,0.0
-5,-36,0.0
-5,-35,13.317083333333333
-5,-34,8.260138888888891
-5,-33,29.409027777777773
-5,-32,0.0
-5,-31,0.0
-5,-30,126.4863888888889
-5,-29,266.7734722222224
-5,-28,157.3079166666667
-5,-27,232.2669444444444
-5,-26,87.7177777777778
-5,-25,54.16347222222222
-5,-24,99.45430555555555
-5,-23,56.75861111111111
-5,-22,157.81444444444443
-5,-21,233.73375
-5,-20,137.18083333333334
-5,-19,151.92625
-5,-18,90.35569444444444
-5,-17,21.313333333333333
-5,-16,36.65361111111112
-5,-15,17.915416666666665
-5,-14,79.63791666666665
-5,-13,73.14166666666667
-5,-12,119.88125000000001
-5,-11,40.029583333333335
-5,-10,37.54402777777778
-5,-9,5.030138888888889
-5,-8,12.761388888888888
-5,-7,7.179166666666667
-5,-6,15.738888888888889
-5,-5,44.129999999999995
-5,-4,14.758611111111112
-5,-3,11.354444444444445
-5,-2,30.68708333333333
-5,-1,20.355555555555554
-5,0,18.925
-5,1,74.18138888888888
-5,2,53.50166666666667
-5,3,42.0611111111111
-5,4,0.0
-5,5,0.0
-5,6,1.4193055555555558
-5,7,33.547361111111115
-5,8,36.314166666666665
-5,9,237.15624999999997
-5,10,150.51944444444445
-5,11,773.3588888888887
-5,39,6.827361111111111
-5,40,37.98638888888889
-5,41,78.89361111111111
-5,42,39.09097222222223
-5,43,3.5388888888888888
-5,44,182.34833333333333
-5,45,176.08944444444447
-5,46,468.63875
-5,47,576.3700000000002
-5,48,369.47458333333344
-5,49,509.68652777777766
-5,50,134.29875
-5,51,93.68847222222223
-5,52,71.96652777777777
-5,53,25.604444444444447
-5,54,122.45902777777779
-5,55,607.1749999999998
-5,56,112.3134722222222
-5,57,150.68055555555554
-5,58,217.11791666666667
-5,59,257.59555555555556
-5,60,226.32652777777778
-5,61,429.47916666666663
-5,62,284.5811111111111
-5,63,500.38430555555567
-5,64,532.2381944444445
-5,65,877.3811111111115
-5,66,585.4402777777776
-5,67,1143.8205555555555
-5,68,249.5720833333333
-5,69,0.0
-5,70,0.0
-5,71,0.0
-5,72,0.0
-5,73,0.0
-5,74,0.0
-5,75,6.665277777777778
-5,76,21.6825
-5,77,39.665
-5,78,142.15916666666666
-5,79,122.84375
-5,80,145.12597222222223
-5,81,120.16069444444445
-5,82,141.55458333333334
-5,83,96.90708333333332
-5,84,183.73458333333335
-5,85,208.53041666666658
-5,86,46.59513888888888
-5,87,250.62819444444438
-5,88,86.41138888888888
-5,89,20.546111111111113
-5,90,19.262222222222228
-5,91,8.883888888888889
-5,92,42.10375
-5,93,3.3676388888888886
-5,94,4.394444444444445
-5,95,0.0
-5,96,0.0
-5,97,0.0
-5,105,0.0
-5,106,0.0
-5,107,0.0
-5,108,0.0
-5,109,0.0
-5,110,0.0
-5,112,0.0
-5,113,0.73125
-5,114,0.0
-5,115,7.9004166666666675
-5,116,14.944999999999999
-5,117,0.0
-5,118,0.0
-5,122,0.0
-5,123,0.0
-5,126,0.0
-5,145,15.461249999999998
-5,146,50.56180555555555
-5,147,10.24986111111111
-5,148,1.768472222222222
-5,149,13.95625
-5,150,48.238055555555555
-5,151,0.25486111111111115
-5,152,193.71180555555554
-5,153,160.88486111111115
-5,154,72.35013888888888
-5,155,79.87638888888888
-5,156,201.44513888888892
-5,157,151.39722222222224
-5,158,98.65541666666664
-5,159,191.35333333333335
-5,160,729.9043055555555
-5,161,1061.8286111111115
-5,162,1358.8463888888887
-5,163,2037.891666666667
-5,164,1917.0391666666676
-5,165,2157.7008333333333
-5,166,2385.7108333333326
-5,167,3204.4876388888883
-5,168,1832.085138888889
-5,169,1756.1773611111105
-5,170,1879.1561111111112
-5,171,1143.9211111111108
-5,172,1072.8440277777772
-5,173,406.24138888888893
-5,174,593.8134722222223
-5,175,1058.1361111111073
-5,176,551.5445833333331
-5,177,1199.3216666666665
-5,178,924.9237499999998
-5,179,834.4972222222227
-4,-180,2157.000416666667
-4,-179,1607.6169444444447
-4,-178,1149.468750000001
-4,-177,1384.8295833333339
-4,-176,304.4541666666666
-4,-175,1.251388888888889
-4,-174,7.59375
-4,-173,0.0
-4,-172,0.3876388888888888
-4,-171,0.81375
-4,-170,325.3944444444444
-4,-169,821.3505555555555
-4,-168,1066.1719444444445
-4,-167,2517.2761111111126
-4,-166,2074.524305555556
-4,-165,2784.173194444445
-4,-164,2201.2201388888902
-4,-163,1654.8212499999997
-4,-162,497.8872222222223
-4,-161,102.66652777777779
-4,-160,128.69666666666666
-4,-159,667.9494444444445
-4,-158,1535.8604166666669
-4,-157,1525.6672222222226
-4,-156,833.2254166666668
-4,-155,366.90041666666673
-4,-154,595.9366666666663
-4,-153,304.5409722222222
-4,-152,148.9651388888889
-4,-151,118.35430555555556
-4,-150,269.1556944444445
-4,-149,172.1202777777778
-4,-148,217.73180555555552
-4,-147,155.05750000000006
-4,-146,168.6641666666666
-4,-145,137.08527777777778
-4,-144,41.65291666666667
-4,-143,238.85416666666663
-4,-142,390.37444444444435
-4,-141,416.06958333333307
-4,-140,542.3980555555553
-4,-139,167.54236111111112
-4,-138,223.86819444444447
-4,-137,403.301111111111
-4,-136,173.46083333333337
-4,-135,274.2069444444444
-4,-134,264.832638888889
-4,-133,74.1238888888889
-4,-132,137.86930555555557
-4,-131,25.458194444444437
-4,-130,146.68555555555548
-4,-129,179.84444444444466
-4,-128,164.9379166666667
-4,-127,195.82638888888923
-4,-126,163.4991666666666
-4,-125,494.76430555555544
-4,-124,283.5108333333334
-4,-123,105.39750000000002
-4,-122,97.90638888888884
-4,-121,84.67333333333333
-4,-120,104.75319444444447
-4,-119,29.269305555555547
-4,-118,14.56347222222222
-4,-117,8.226111111111113
-4,-116,15.943194444444446
-4,-115,7.308333333333333
-4,-114,2.821527777777778
-4,-113,6.270972222222224
-4,-112,0.0
-4,-111,0.0
-4,-110,9.374027777777776
-4,-109,8.922222222222222
-4,-108,30.87902777777777
-4,-107,30.757361111111116
-4,-106,16.760694444444443
-4,-105,34.2351388888889
-4,-104,17.43916666666666
-4,-103,4.431111111111111
-4,-102,20.75
-4,-101,81.38416666666667
-4,-100,124.91472222222222
-4,-99,162.03333333333333
-4,-98,94.22805555555547
-4,-97,9.664305555555556
-4,-96,8.228194444444446
-4,-95,11.955416666666668
-4,-94,38.18513888888889
-4,-93,4.955555555555556
-4,-92,22.54347222222222
-4,-91,7.382361111111111
-4,-90,19.259444444444444
-4,-89,5.009722222222223
-4,-88,3.1222222222222227
-4,-87,5.060555555555555
-4,-86,1.0056944444444444
-4,-85,15.726388888888888
-4,-84,3.6277777777777778
-4,-83,7.613611111111111
-4,-82,212.89652777777783
-4,-81,71.61180555555555
-4,-49,0.0
-4,-40,0.0
-4,-39,0.0
-4,-38,0.0
-4,-37,0.0
-4,-36,0.0
-4,-35,12.351111111111106
-4,-34,34.74
-4,-33,14.534861111111113
-4,-32,0.0
-4,-31,0.0
-4,-30,0.0
-4,-29,234.25194444444443
-4,-28,191.61027777777784
-4,-27,270.6676388888889
-4,-26,421.45694444444445
-4,-25,318.28555555555556
-4,-24,1004.0365277777777
-4,-23,329.1004166666667
-4,-22,461.17416666666674
-4,-21,543.245277777778
-4,-20,237.1111111111112
-4,-19,165.98652777777778
-4,-18,292.5731944444445
-4,-17,96.25388888888888
-4,-16,30.954861111111107
-4,-15,41.35111111111111
-4,-14,104.17138888888888
-4,-13,121.93916666666667
-4,-12,188.28499999999997
-4,-11,53.80305555555555
-4,-10,59.58277777777778
-4,-9,35.76416666666667
-4,-8,41.643055555555556
-4,-7,22.336111111111112
-4,-6,33.38722222222222
-4,-5,34.284861111111105
-4,-4,20.19305555555556
-4,-3,12.554583333333333
-4,-2,31.147361111111103
-4,-1,68.76583333333335
-4,0,120.27833333333331
-4,1,143.5301388888889
-4,2,106.36555555555556
-4,3,0.75375
-4,4,0.0
-4,5,0.0
-4,6,0.0
-4,7,221.4723611111111
-4,8,405.6552777777777
-4,9,479.07027777777773
-4,10,16.665
-4,23,0.0
-4,39,0.0
-4,40,6.484583333333333
-4,41,0.0
-4,42,1.090138888888889
-4,43,0.0
-4,44,112.06236111111113
-4,45,227.28444444444443
-4,46,82.98319444444445
-4,47,139.1525
-4,48,274.73569444444433
-4,49,290.1073611111111
-4,50,174.5830555555556
-4,51,140.99416666666667
-4,52,75.39555555555556
-4,53,179.70125000000002
-4,54,194.43125
-4,55,323.6190277777779
-4,56,123.92055555555558
-4,57,115.83888888888887
-4,58,153.36319444444447
-4,59,235.90861111111113
-4,60,398.53749999999997
-4,61,439.98319444444445
-4,62,352.3054166666666
-4,63,547.0473611111112
-4,64,1029.3056944444445
-4,65,878.8012499999998
-4,66,443.3891666666666
-4,67,806.3419444444445
-4,68,534.0493055555555
-4,69,4.518194444444445
-4,70,5.418055555555556
-4,71,0.0
-4,72,0.0
-4,73,0.0
-4,74,0.0
-4,75,0.0
-4,76,44.11138888888889
-4,77,105.02333333333334
-4,78,103.63791666666665
-4,79,132.08263888888888
-4,80,195.23986111111108
-4,81,163.26416666666665
-4,82,39.65833333333333
-4,83,78.81583333333333
-4,84,171.2665277777779
-4,85,92.42347222222222
-4,86,90.11694444444446
-4,87,439.88888888888886
-4,88,111.21902777777781
-4,89,44.261527777777786
-4,90,80.08902777777776
-4,91,93.01638888888886
-4,92,55.76916666666666
-4,93,0.0
-4,94,0.0
-4,95,0.0
-4,101,0.0
-4,104,0.0
-4,106,0.0
-4,107,0.0
-4,108,0.0
-4,109,0.0
-4,110,0.0
-4,112,0.0
-4,113,3.1130555555555555
-4,114,65.99597222222224
-4,115,1.1329166666666668
-4,116,7.444444444444445
-4,117,0.0
-4,118,0.0
-4,122,0.0
-4,125,0.0
-4,127,0.0
-4,128,0.0
-4,142,3.9713888888888897
-4,143,41.153194444444445
-4,144,19.218611111111105
-4,145,116.13055555555556
-4,146,61.63347222222222
-4,147,18.582222222222228
-4,148,7.707361111111112
-4,149,47.32805555555555
-4,150,16.584027777777777
-4,151,96.29
-4,152,38.473333333333336
-4,153,39.3575
-4,154,50.90513888888888
-4,155,299.7027777777779
-4,156,261.4097222222223
-4,157,180.31694444444443
-4,158,114.54749999999997
-4,159,214.80333333333334
-4,160,376.41361111111104
-4,161,828.0902777777779
-4,162,1103.06125
-4,163,3306.0138888888905
-4,164,2343.8926388888876
-4,165,1025.5390277777778
-4,166,686.6220833333332
-4,167,1036.1377777777782
-4,168,2829.940277777776
-4,169,2278.8058333333333
-4,170,1685.3987500000003
-4,171,2075.2283333333335
-4,172,2200.591944444444
-4,173,1993.5080555555558
-4,174,3400.5097222222207
-4,175,2265.87638888889
-4,176,2892.1451388888954
-4,177,3264.659861111111
-4,178,3684.5099999999993
-4,179,2794.702777777779
-3,-180,1697.8362499999994
-3,-179,421.5219444444445
-3,-178,66.99694444444445
-3,-177,1043.883333333333
-3,-176,492.8715277777776
-3,-175,6.862222222222222
-3,-174,6.999722222222223
-3,-173,0.0
-3,-172,5.072638888888888
-3,-171,12.142083333333332
-3,-170,631.5955555555556
-3,-169,1473.7234722222217
-3,-168,1705.466805555556
-3,-167,2316.643333333334
-3,-166,2014.1991666666659
-3,-165,2417.885277777778
-3,-164,1681.942777777778
-3,-163,191.08166666666665
-3,-162,3.2861111111111114
-3,-161,0.0
-3,-160,0.0
-3,-159,19.60055555555556
-3,-158,1527.1569444444447
-3,-157,1798.4959722222218
-3,-156,1005.2204166666668
-3,-155,578.8009722222222
-3,-154,380.8883333333333
-3,-153,255.2198611111111
-3,-152,329.72138888888907
-3,-151,384.30444444444447
-3,-150,474.79458333333343
-3,-149,266.1322222222222
-3,-148,252.23125000000002
-3,-147,337.0538888888887
-3,-146,354.848888888889
-3,-145,186.01597222222216
-3,-144,133.34972222222223
-3,-143,188.4086111111111
-3,-142,360.9783333333332
-3,-141,524.964444444444
-3,-140,517.0598611111111
-3,-139,483.1845833333335
-3,-138,410.5951388888889
-3,-137,421.3187500000001
-3,-136,443.4381944444443
-3,-135,417.0806944444445
-3,-134,488.8670833333336
-3,-133,484.49750000000023
-3,-132,157.62083333333317
-3,-131,199.7119444444444
-3,-130,182.15361111111108
-3,-129,222.71208333333334
-3,-128,161.4944444444445
-3,-127,97.98861111111121
-3,-126,177.1370833333333
-3,-125,271.40277777777806
-3,-124,88.24680555555555
-3,-123,102.66680555555556
-3,-122,185.68180555555574
-3,-121,82.41500000000005
-3,-120,38.44430555555555
-3,-119,9.563194444444449
-3,-118,27.931388888888883
-3,-117,12.205277777777779
-3,-116,23.06597222222221
-3,-115,21.055
-3,-114,23.95597222222222
-3,-113,2.2486111111111127
-3,-112,15.399444444444445
-3,-111,0.8677777777777775
-3,-110,16.578055555555554
-3,-109,17.57222222222222
-3,-108,28.583611111111114
-3,-107,82.1266666666666
-3,-106,48.68763888888889
-3,-105,265.5762499999996
-3,-104,158.99444444444453
-3,-103,415.2380555555554
-3,-102,258.2213888888887
-3,-101,274.77333333333326
-3,-100,719.8904166666667
-3,-99,252.4577777777777
-3,-98,415.5930555555558
-3,-97,33.33097222222222
-3,-96,41.46125
-3,-95,70.53930555555554
-3,-94,28.517083333333332
-3,-93,145.48194444444442
-3,-92,137.96861111111116
-3,-91,44.60694444444445
-3,-90,20.206527777777776
-3,-89,0.7654166666666666
-3,-88,0.3765277777777778
-3,-87,3.583055555555555
-3,-86,15.5275
-3,-85,9.35125
-3,-84,0.0
-3,-83,27.427916666666665
-3,-82,118.57944444444443
-3,-81,213.43875
-3,-80,0.0
-3,-41,0.0
-3,-39,0.0
-3,-38,0.0
-3,-37,0.0
-3,-36,0.0
-3,-35,0.0
-3,-34,0.0
-3,-32,0.0
-3,-31,0.0
-3,-30,0.0
-3,-29,43.07722222222222
-3,-28,96.33847222222224
-3,-27,230.5990277777778
-3,-26,253.18944444444443
-3,-25,378.4922222222222
-3,-24,340.1904166666667
-3,-23,165.59138888888887
-3,-22,181.04624999999996
-3,-21,435.1495833333333
-3,-20,491.18625000000003
-3,-19,326.86361111111114
-3,-18,342.94875
-3,-17,241.1934722222222
-3,-16,35.31388888888889
-3,-15,23.119861111111113
-3,-14,34.636250000000004
-3,-13,19.373472222222226
-3,-12,87.76527777777778
-3,-11,77.26583333333332
-3,-10,101.71097222222221
-3,-9,55.62638888888889
-3,-8,6.446805555555556
-3,-7,38.01097222222221
-3,-6,37.72555555555555
-3,-5,128.82652777777778
-3,-4,50.008611111111115
-3,-3,13.234166666666667
-3,-2,38.864861111111104
-3,-1,161.14444444444442
-3,0,236.15194444444438
-3,1,160.3829166666667
-3,2,44.109166666666674
-3,3,0.0
-3,4,0.0
-3,5,0.0
-3,6,6.865277777777778
-3,7,503.0386111111112
-3,8,1782.0376388888888
-3,9,95.0661111111111
-3,10,17.33597222222222
-3,40,30.732638888888886
-3,41,0.0
-3,42,3.682083333333334
-3,45,9.669722222222223
-3,46,73.87208333333334
-3,47,109.35458333333334
-3,48,185.32458333333338
-3,49,140.56083333333336
-3,50,113.25972222222222
-3,51,130.5956944444445
-3,52,175.9998611111111
-3,53,204.94625000000002
-3,54,229.9094444444446
-3,55,238.3501388888889
-3,56,238.5427777777778
-3,57,158.19625
-3,58,115.70444444444446
-3,59,419.64124999999996
-3,60,205.9988888888889
-3,61,144.63805555555558
-3,62,240.17902777777778
-3,63,341.7722222222223
-3,64,315.1672222222222
-3,65,509.0108333333334
-3,66,543.5765277777779
-3,67,258.8051388888889
-3,68,267.3593055555556
-3,69,120.3152777777778
-3,70,0.0
-3,71,17.424583333333334
-3,72,0.0
-3,73,0.0
-3,74,0.0
-3,75,17.55
-3,76,39.51444444444444
-3,77,33.816805555555554
-3,78,152.89305555555552
-3,79,135.13333333333333
-3,80,87.49625
-3,81,45.000277777777804
-3,82,22.14277777777778
-3,83,12.014166666666666
-3,84,44.26333333333332
-3,85,43.83458333333333
-3,86,32.488888888888894
-3,87,22.687083333333334
-3,88,0.0
-3,89,0.0
-3,91,39.82694444444444
-3,92,22.937638888888888
-3,93,0.0
-3,94,0.0
-3,104,20.54430555555556
-3,105,0.0
-3,106,0.0
-3,107,0.0
-3,108,0.0
-3,109,0.0
-3,116,0.0
-3,118,0.0
-3,126,0.0
-3,127,0.0
-3,136,0.0
-3,140,0.0
-3,141,5.203194444444445
-3,142,88.05916666666666
-3,143,109.53694444444443
-3,144,31.634861111111118
-3,145,12.315277777777778
-3,146,0.0
-3,147,0.7048611111111112
-3,148,28.961388888888884
-3,149,24.97097222222222
-3,150,44.40361111111111
-3,151,12.385000000000002
-3,152,88.61847222222222
-3,153,174.8723611111111
-3,154,1018.3741666666663
-3,155,685.6229166666666
-3,156,319.4498611111111
-3,157,193.54361111111115
-3,158,308.2031944444444
-3,159,193.78430555555556
-3,160,291.83069444444453
-3,161,531.6706944444446
-3,162,2044.2554166666675
-3,163,2914.510416666667
-3,164,1050.3831944444444
-3,165,812.2844444444446
-3,166,1094.3484722222222
-3,167,1396.6509722222222
-3,168,2691.9765277777774
-3,169,2847.5323611111103
-3,170,2251.7031944444443
-3,171,1660.64736111111
-3,172,2642.3294444444446
-3,173,2996.8702777777767
-3,174,2145.3568055555565
-3,175,1096.8090277777774
-3,176,572.7708333333333
-3,177,3101.279027777777
-3,178,3534.2005555555534
-3,179,3259.6602777777757
-2,-180,948.6316666666667
-2,-179,3.2831944444444443
-2,-178,1.2295833333333333
-2,-177,9.596111111111112
-2,-176,1.601111111111111
-2,-175,7.0566666666666675
-2,-174,12.897777777777778
-2,-173,2.7563888888888886
-2,-172,8.453888888888889
-2,-171,29.77777777777778
-2,-170,1144.7618055555554
-2,-169,1750.9119444444439
-2,-168,2208.9586111111103
-2,-167,2093.4355555555553
-2,-166,1655.8968055555545
-2,-165,1935.8597222222222
-2,-164,815.6015277777776
-2,-163,10.381805555555555
-2,-162,0.0
-2,-161,0.0
-2,-160,2.0172222222222222
-2,-159,8.715972222222222
-2,-158,1089.8680555555557
-2,-157,1818.827222222223
-2,-156,884.0791666666667
-2,-155,785.5913888888887
-2,-154,992.4390277777782
-2,-153,662.3869444444443
-2,-152,749.9456944444449
-2,-151,713.1487500000002
-2,-150,1065.4995833333337
-2,-149,1040.0224999999998
-2,-148,543.6600000000001
-2,-147,189.66416666666652
-2,-146,251.22722222222225
-2,-145,186.67430555555552
-2,-144,72.55305555555556
-2,-143,397.77597222222226
-2,-142,264.94263888888895
-2,-141,302.74000000000007
-2,-140,576.4827777777781
-2,-139,606.5694444444449
-2,-138,704.4577777777774
-2,-137,671.8816666666669
-2,-136,669.2081944444446
-2,-135,575.2813888888887
-2,-134,863.5815277777779
-2,-133,347.01166666666666
-2,-132,101.95263888888881
-2,-131,247.34125000000023
-2,-130,120.73333333333329
-2,-129,248.75666666666694
-2,-128,228.02499999999952
-2,-127,215.86555555555557
-2,-126,213.25708333333358
-2,-125,284.6302777777779
-2,-124,114.78
-2,-123,9.395972222222222
-2,-122,22.686388888888885
-2,-121,6.401805555555557
-2,-120,30.71680555555555
-2,-119,5.747222222222223
-2,-118,32.02902777777771
-2,-117,5.833194444444446
-2,-116,63.067499999999995
-2,-115,8.386249999999997
-2,-114,9.151111111111112
-2,-113,72.22083333333322
-2,-112,32.67958333333334
-2,-111,34.114305555555475
-2,-110,97.33986111111089
-2,-109,258.16444444444363
-2,-108,231.06347222222212
-2,-107,744.6138888888885
-2,-106,1207.012361111109
-2,-105,1579.6308333333395
-2,-104,1003.7912500000015
-2,-103,1853.7636111111105
-2,-102,1668.912222222226
-2,-101,768.2331944444434
-2,-100,605.1456944444435
-2,-99,409.2987499999997
-2,-98,146.70583333333332
-2,-97,42.61277777777778
-2,-96,36.54402777777777
-2,-95,58.817916666666676
-2,-94,68.10527777777777
-2,-93,329.7945833333333
-2,-92,269.34583333333313
-2,-91,10.93138888888889
-2,-90,0.0
-2,-89,0.18777777777777777
-2,-88,14.379583333333333
-2,-87,10.890694444444444
-2,-86,28.929444444444446
-2,-85,11.387916666666666
-2,-84,12.577361111111113
-2,-83,32.64222222222222
-2,-82,208.80874999999995
-2,-81,0.6973611111111111
-2,-61,0.0
-2,-49,0.0
-2,-45,0.0
-2,-44,0.0
-2,-41,0.0
-2,-40,0.0
-2,-38,0.0
-2,-37,0.0
-2,-36,9.25625
-2,-35,0.0
-2,-34,8.479027777777778
-2,-32,0.0
-2,-31,0.0
-2,-30,0.0
-2,-29,0.0
-2,-28,3.9458333333333333
-2,-27,109.44819444444444
-2,-26,363.69180555555556
-2,-25,187.32722222222225
-2,-24,470.50208333333336
-2,-23,289.61013888888886
-2,-22,129.8375
-2,-21,108.11625000000001
-2,-20,46.33152777777778
-2,-19,40.056805555555556
-2,-18,68.49902777777778
-2,-17,20.595
-2,-16,13.767777777777779
-2,-15,0.0
-2,-14,45.18902777777778
-2,-13,54.83305555555553
-2,-12,133.7836111111111
-2,-11,176.5377777777778
-2,-10,81.00388888888891
-2,-9,59.44958333333336
-2,-8,33.095000000000006
-2,-7,35.33375
-2,-6,147.51597222222227
-2,-5,135.94472222222223
-2,-4,297.90944444444443
-2,-3,173.2738888888889
-2,-2,227.4451388888889
-2,-1,161.72555555555553
-2,0,238.90583333333333
-2,1,632.3722222222224
-2,2,51.938750000000006
-2,3,0.0
-2,4,0.0
-2,5,0.0
-2,6,32.90222222222223
-2,7,1043.2680555555555
-2,8,2515.8437500000014
-2,42,0.0
-2,45,0.8209722222222222
-2,46,14.01152777777778
-2,47,40.180277777777775
-2,48,105.48333333333329
-2,49,103.53069444444444
-2,50,74.17652777777776
-2,51,34.26486111111112
-2,52,148.40111111111116
-2,53,164.05791666666659
-2,54,127.12347222222223
-2,55,95.06986111111111
-2,56,136.6665277777778
-2,57,33.735
-2,58,113.8775
-2,59,113.46791666666665
-2,60,121.78319444444445
-2,61,144.1263888888889
-2,62,286.9576388888889
-2,63,167.09194444444444
-2,64,111.55833333333335
-2,65,158.45708333333334
-2,66,367.9238888888889
-2,67,160.95194444444445
-2,68,206.14263888888885
-2,69,102.09333333333333
-2,70,0.0
-2,71,0.0
-2,72,0.0
-2,73,0.0
-2,74,0.0
-2,75,0.0
-2,76,6.629861111111111
-2,77,40.925
-2,78,66.34083333333334
-2,79,29.61402777777778
-2,80,53.014444444444436
-2,81,11.238194444444446
-2,82,0.0
-2,83,25.46986111111111
-2,84,41.41097222222223
-2,85,53.63291666666667
-2,86,21.516944444444444
-2,87,47.22541666666666
-2,88,0.0
-2,89,11.952499999999999
-2,90,16.826944444444443
-2,91,0.0
-2,92,27.36416666666667
-2,93,12.91486111111111
-2,94,14.656666666666663
-2,95,0.0
-2,104,0.0
-2,105,0.0
-2,106,0.0
-2,107,0.0
-2,108,0.0
-2,116,4.849722222222223
-2,117,0.0
-2,118,0.0
-2,119,0.0
-2,122,0.0
-2,123,0.0
-2,128,0.0
-2,129,0.0
-2,138,0.0
-2,139,0.0
-2,140,0.0
-2,141,4.563055555555556
-2,142,67.95722222222223
-2,143,7.537777777777778
-2,144,2.923611111111111
-2,145,50.48430555555554
-2,146,137.39374999999998
-2,147,386.2009722222223
-2,148,313.3529166666666
-2,149,25.25291666666667
-2,150,61.2023611111111
-2,151,78.02444444444446
-2,152,439.0056944444445
-2,153,88.75041666666667
-2,154,250.4016666666666
-2,155,393.5619444444444
-2,156,268.21611111111116
-2,157,144.64902777777777
-2,158,78.48166666666665
-2,159,82.13402777777782
-2,160,171.2625
-2,161,933.2995833333333
-2,162,2732.0054166666664
-2,163,1668.3258333333333
-2,164,432.69208333333313
-2,165,598.9290277777775
-2,166,707.8638888888887
-2,167,757.9165277777776
-2,168,1077.4505555555559
-2,169,1091.7961111111113
-2,170,1701.245833333333
-2,171,1722.5334722222221
-2,172,2118.9162500000016
-2,173,2571.537777777777
-2,174,961.3391666666664
-2,175,580.7087499999999
-2,176,847.6130555555559
-2,177,2963.870833333334
-2,178,2500.813194444445
-2,179,1636.0016666666666
-1,-180,127.14180555555555
-1,-179,0.0
-1,-178,0.0
-1,-177,13.705138888888886
-1,-176,0.0
-1,-175,7.257916666666667
-1,-174,573.2019444444444
-1,-173,970.261111111111
-1,-172,1022.0466666666667
-1,-171,1553.4540277777778
-1,-170,1587.1079166666666
-1,-169,973.1418055555554
-1,-168,896.1479166666666
-1,-167,656.5083333333331
